,Text,CanonisationScore,NearestNeighbour,SimilarityScore
0,STALKY_&_CO._Q4439259,0.30372380755444,ENNUI_Q117149111,0.868262767791748
1,MARTIN_CHUZZLEWIT_Q1903609,0.395337204568379,OLIVER_TWIST_Q164974,0.9698381423950195
2,IMAGINARY_PORTRAITS_noWikiID,0.127152048513252,MARIUS_THE_EPICUREAN_Q5477441,0.8875280618667603
3,ROBERT_FALCONER_noWikiID,0.122244604531682,DAVID_ELGINBROD_Q5233331,0.9588654637336731
4,THE_WILD_IRISH_GIRL_Q7774872,0.619558723877394,ST_LEON_Q7589523,0.9003112316131592
5,SANDERS_OF_THE_RIVER_noWikiID,0.049863479389024,MICAH_CLARKE_Q3050442,0.8593038320541382
6,WILLING_TO_DIE_noWikiID,0.11291791638611,UNCLE_SILAS_Q3835925,0.9647849798202515
7,THE_SPOILS_OF_POYNTON_Q3809486,0.285047546124646,THE_PORTRAIT_OF_A_LADY_Q861017,0.9434082508087158
8,THE_WORLD_SET_FREE_Q5051290,0.049863479389024,THE_WAR_IN_THE_AIR_Q964055,0.908695638179779
9,THE_FIXED_PERIOD_Q7734312,0.11291791638611,THE_PRIME_MINISTER_noWikiID,0.9379953742027283
10,FOR_THE_TERM_OF_HIS_NATURAL_LIFE_noWikiID,0.0477757206414661,IT_IS_NEVER_TOO_LATE_TO_MEND_(NOVEL)_Q6091852,0.9294443130493164
11,NATURE_AND_ART_Q48770862,0.0543008598413405,THE_LIFE_OF_HARRIOT_STUART_noWikiID,0.8986288905143738
12,ZOE_noWikiID,0.0477757206414661,THE_HISTORY_OF_THE_FAIRCHILD_FAMILY_Q7739822,0.8328161239624023
13,SELF-CONTROL_(NOVEL)_Q3478102,0.0699415703280632,THE_CHILDREN_OF_THE_ABBEY_Q7722505,0.968639612197876
14,SEVEN_LITTLE_AUSTRALIANS_Q7457323,0.0477757206414661,THE_HISTORY_OF_THE_FAIRCHILD_FAMILY_Q7739822,0.8894993662834167
15,A_MODEST_PROPOSAL_Q264143,0.172694745758032,A_PATCH-WORK_SCREEN_FOR_THE_LADIES_noWikiID,0.7893891334533691
16,OLIVER_TWIST_Q164974,0.910357373663103,THE_ADVENTURES_OF_RODERICK_RANDOM_Q7712626,0.9421497583389282
17,THE_WELL-BELOVED_Q2906193,0.137472234822425,THE_RETURN_OF_THE_NATIVE_Q141568,0.9069263339042664
18,LOVE_AMONG_THE_RUINS_noWikiID,0.049863479389024,CALLISTA_(NOVEL)_Q2934238,0.8249748945236206
19,THE_GOLDEN_AGE_noWikiID,0.11291791638611,NEW_GRUB_STREET_noWikiID,0.8568536639213562
20,THE_EMIGRANTS_OF_AHADARRA_noWikiID,0.0477757206414661,THE_BLACK_PROPHET_noWikiID,0.9370347857475281
21,THE_LIGHT_PRINCESS_noWikiID,0.11291791638611,THE_FAIRCHILD_FAMILY_noWikiID,0.7392440438270569
22,THE_ADVENTURES_OF_HUGH_TREVOR_noWikiID,0.11291791638611,"THE_HISTORY_OF_TOM_JONES,_A_FOUNDLING_Q248096",0.9535039663314819
23,SUSPIRIA_DE_PROFUNDIS_Q3978307,0.117501066676145,SARTOR_RESARTUS_Q1134140,0.8861154913902283
24,A_HOUSE_TO_LET_Q4657430,0.0477757206414661,THE_KELLYS_AND_THE_O'KELLYS_Q7744082,0.865757167339325
25,QUENTIN_DURWARD_Q2469230,0.117501066676145,KENILWORTH_Q2600597,0.9676346182823181
26,THE_THORN_IN_THE_FLESH_noWikiID,0.0477757206414661,ALMAYER'S_FOLLY_Q2404359,0.7948912382125854
27,CARROTS_noWikiID,0.0477757206414661,CRANFORD_(NOVEL)_Q265100,0.8905051350593567
28,THE_ODD_WOMEN_Q7754692,0.323070787610778,THE_UNCLASSED_Q7771311,0.9638870358467102
29,A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399,0.374053924716987,ROBINSON_CRUSOE_Q483034,0.8478510975837708
30,THE_CONSOLIDATOR_Q60753482,0.11291791638611,THE_BATTLE_OF_THE_BOOKS_Q7715895,0.8456910848617554
31,THE_MAN_WHO_WOULD_BE_KING_Q1129936,0.294299317623214,THE_CHILDREN_OF_THE_NEW_FOREST_Q7722508,0.7866894602775574
32,PUCK_OF_POOK'S_HILL_Q4342308,0.117501066676145,MICAH_CLARKE_Q3050442,0.8616205453872681
33,LITTLE_DORRIT_Q565638,0.677911265542429,MARTIN_CHUZZLEWIT_Q1903609,0.9716985821723938
34,THE_BLACK_DWARF_noWikiID,0.132226821715085,WAVERLEY_Q678251,0.9210602045059204
35,LILITH_noWikiID,0.122244604531682,PHANTASTES_Q1616808,0.9392641186714172
36,THE_FIDDLER_OF_THE_REELS_Q2288667,0.11291791638611,SOME_EXPERIENCES_OF_AN_IRISH_R.M._noWikiID,0.7296860218048096
37,THE_HEROINE_noWikiID,0.0520374856859669,EMMA_OR_THE_UNFORTUNATE_ATTACHMENT_noWikiID,0.9213160872459412
38,THE_SCOTTISH_CHIEFS_noWikiID,0.132226821715085,THE_ITALIAN_(RADCLIFFE_NOVEL)_Q3204370,0.8781443238258362
39,CONFESSIONS_OF_AN_ENGLISH_OPIUM-EATER_Q1610128,0.353247063375283,CALEB_WILLIAMS_Q7784409,0.8851659893989563
40,ANNALS_OF_THE_PARISH_Q4767877,0.172694745758032,THE_HEART_OF_MIDLOTHIAN_Q2091094,0.8862165808677673
41,PERSUASION_(NOVEL)_Q333179,0.417024677521532,PRIDE_AND_PREJUDICE_Q170583,0.9576466083526611
42,A_HOLIDAY_ROMANCE_noWikiID,0.122244604531682,VANITY_FAIR_(NOVEL)_Q612836,0.8133623003959656
43,EXILUS_noWikiID,0.11291791638611,OROONOKO_Q2453934,0.9332240223884583
44,THE_TENANTS_OF_MALORY_noWikiID,0.11291791638611,THE_SHADOW_OF_ASHLYDYAT_noWikiID,0.9413342475891113
45,THE_TRIUMPH_OF_PRUDENCE_OVER_PASSION_noWikiID,0.049863479389024,THE_LIFE_OF_HARRIOT_STUART_noWikiID,0.9224446415901184
46,THE_SECRET_AGENT_Q1247666,0.384640372733741,THE_WHIRLPOOL_noWikiID,0.9124341607093811
47,SONS_AND_LOVERS_Q80771,0.190637850864638,THE_FORSYTE_SAGA_Q735319,0.9501139521598816
48,THE_SHADOW_OF_A_CRIME_1885_noWikiID,0.0477757206414661,THE_THREE_PERILS_OF_MAN_Q96409659,0.9032012820243835
49,MOLL_FLANDERS_Q612523,0.605736576985184,ROBINSON_CRUSOE_Q483034,0.8998404145240784
50,ARMADALE_Q4792516,0.395337204568379,NO_NAME_(NOVEL)_Q7044605,0.9692987203598022
51,SIR_NIGEL_Q1963997,0.11291791638611,THE_WHITE_COMPANY_noWikiID,0.9597281217575073
52,ZULEIKA_DOBSON_Q8075113,0.049863479389024,THE_OLD_WIVES'_TALE_noWikiID,0.9143632054328918
53,TIME_AND_THE_GODS_Q7805268,0.0477757206414661,THE_SECRET_ROSE_noWikiID,0.832303524017334
54,THE_ASPERN_PAPERS_Q2362409,0.285047546124646,THE_PORTRAIT_OF_A_LADY_Q861017,0.8986943364143372
55,THE_MARTIAN_noWikiID,0.11291791638611,TRILBY_(NOVEL)_Q1691967,0.9555997848510742
56,THE_NEW_ACCELERATOR_Q7753474,0.117501066676145,PLATTNER_STORY_noWikiID,0.8165541291236877
57,RUTH_Q80038,0.212324186920024,JANE_EYRE_Q182961,0.9419034123420715
58,THE_NEW_MACHIAVELLI_Q10381652,0.049863479389024,TONO-BUNGAY_Q1535422,0.9399619698524475
59,SANDITON_Q3180417,0.323070787610778,SENSE_AND_SENSIBILITY_Q274744,0.8547849059104919
60,THE_TALE_OF_PETER_RABBIT_Q580463,0.137472234822425,THE_ADVENTURES_OF_A_BROWNIE_noWikiID,0.681036651134491
61,BLEAK_HOUSE_Q883305,0.958008839727505,DOMBEY_AND_SON_Q963659,0.9648047089576721
62,PRIDE_AND_PREJUDICE_Q170583,0.594948283367066,SENSE_AND_SENSIBILITY_Q274744,0.9732993245124817
63,CALLISTA_(NOVEL)_Q2934238,0.11291791638611,ALTON_LOCKE_Q4736895,0.8990486264228821
64,HEREWARD_THE_WAKE_(NOVEL)_Q5738318,0.122244604531682,CALLISTA_(NOVEL)_Q2934238,0.8648036122322083
65,LOVE_AND_MADNESS_Q6691643,0.0477757206414661,EMMA_OR_THE_UNFORTUNATE_ATTACHMENT_noWikiID,0.8521907329559326
66,TANCRED_(NOVEL)_Q7682378,0.137472234822425,VIVIAN_GREY_Q7937713,0.9189586043357849
67,AMY_FOSTER_Q4749187,0.11291791638611,LIFE'S_LITTLE_IRONIES_noWikiID,0.8118498921394348
68,"THE_GOVERNESS;_OR,_THE_LITTLE_FEMALE_ACADEMY_Q7737400",0.076022748805838,THE_ANTI-PAMELA_Q7713932,0.8698899745941162
69,THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413,0.335938753528388,THE_ADVENTURES_OF_PEREGRINE_PICKLE_Q7712607,0.9250994920730591
70,ANNA_ST_IVES_noWikiID,0.122244604531682,CECILIA_Q3233990,0.9372434616088867
71,SAINT_RONAN'S_WELL_Q3232270,0.11291791638611,ROB_ROY_Q2156104,0.9648419618606567
72,GRANNY'S_WONDERFUL_CHAIR_noWikiID,0.117501066676145,THE_HISTORY_OF_THE_FAIRCHILD_FAMILY_Q7739822,0.7591626644134521
73,SHIRLEY_(NOVEL)_Q615175,0.528634267866976,THE_ADVENTURES_OF_HUGH_TREVOR_noWikiID,0.9426905512809753
74,LOVE_IN_EXCESS;_OR_THE_FATAL_ENQUIRY_Q1588738,0.23024672621441,OROONOKO_Q2453934,0.9228054285049438
75,THE_PICTURE_OF_DORIAN_GRAY_Q82464,0.605736576985184,A_MERE_ACCIDENT_noWikiID,0.9098851084709167
76,A_MERE_ACCIDENT_noWikiID,0.11291791638611,JANE_EYRE_Q182961,0.8965204358100891
77,THE_WOODLANDERS_Q2254480,0.332981899154278,THE_RETURN_OF_THE_NATIVE_Q141568,0.9398162961006165
78,THE_POINT_OF_VIEW_noWikiID,0.11291791638611,THE_PORTRAIT_OF_A_LADY_Q861017,0.7828020453453064
79,HAUNTINGS_noWikiID,0.049863479389024,COMETH_UP_AS_A_FLOWER_Q19571321,0.8680260181427002
80,THE_ROMANY_RYE_Q7761435,0.0477757206414661,ENNUI_Q117149111,0.905406653881073
81,THREE_WEEKS_noWikiID,0.0520374856859669,THE_PICTURE_OF_DORIAN_GRAY_Q82464,0.8998849391937256
82,WITH_THE_NIGHT_MAIL_noWikiID,0.122244604531682,THE_FIRST_MEN_IN_THE_MOON_Q1218232,0.7565336227416992
83,CALEB_WILLIAMS_Q7784409,0.616422785736394,"THE_HISTORY_OF_TOM_JONES,_A_FOUNDLING_Q248096",0.9279696345329285
84,THE_HILL_noWikiID,0.0477757206414661,TOM_BROWN'S_SCHOOL_DAYS_Q7815084,0.8367037177085876
85,THE_PRINCESS_CASAMASSIMA_Q3211932,0.122244604531682,THE_PORTRAIT_OF_A_LADY_Q861017,0.9630732536315918
86,ON_THE_FACE_OF_THE_WATERS_Q59151630,0.0520374856859669,WESTWARD_HO_noWikiID,0.9091381430625916
87,THE_HISTORY_AND_REMARKABLE_LIFE_OF_THE_TRULY_HONOURABLE_COL_noWikiID,0.11291791638611,ROBINSON_CRUSOE_Q483034,0.901296854019165
88,THE_WRECKER_Q2753955,0.0477757206414661,THE_TRUMPET_noWikiID,0.907837450504303
89,WUTHERING_HEIGHTS_Q202975,0.84402409531542,THE_STRING_OF_PEARLS_Q7767037,0.9220229983329773
90,HIDE_AND_SEEK_noWikiID,0.285047546124646,DOMBEY_AND_SON_Q963659,0.9441718459129333
91,THE_DEAD_SECRET_Q16934313,0.30372380755444,THE_VICAR_OF_WREXHILL_noWikiID,0.9226983189582825
92,CLARISSA_Q980534,0.965599150597217,PAMELA_OR_VIRTUE_REWARDED_Q2048624,0.9628337621688843
93,BASIL_noWikiID,0.294299317623214,DOMBEY_AND_SON_Q963659,0.9138714075088501
94,THE_JUNGLE_BOOK_Q189509,0.374053924716987,THE_MAN_WHO_WOULD_BE_KING_Q1129936,0.829868733882904
95,CELESTINA_Q583705,0.11291791638611,CECILIA_Q3233990,0.9638500809669495
96,A_POLITICAL_ROMANCE_Q4658949,0.122244604531682,A_TALE_OF_A_TUB_Q2353123,0.7405685782432556
97,THE_LANDLEAGUERS_noWikiID,0.122244604531682,THE_EUSTACE_DIAMONDS_Q7732627,0.9629737138748169
98,DAVID_ELGINBROD_Q5233331,0.117501066676145,DAVID_COPPERFIELD_Q189811,0.9329293966293335
99,PENDENNIS_Q7162382,0.137472234822425,VANITY_FAIR_(NOVEL)_Q612836,0.9289855360984802
100,THE_FOOL_OF_QUALITY_Q7734703,0.0792421570318606,JOSEPH_ANDREWS_Q784226,0.8880619406700134
101,SIR_GIBBIE_noWikiID,0.11291791638611,ROBERT_FALCONER_noWikiID,0.9728447198867798
102,ARTHUR_MERVYN_Q4799713,0.0477757206414661,CALEB_WILLIAMS_Q7784409,0.9585134983062744
103,ESTHER_noWikiID,0.0477757206414661,THE_HISTORY_OF_THE_FAIRCHILD_FAMILY_Q7739822,0.903790295124054
104,KNOCKNAGOW_noWikiID,0.0643129761992644,THE_HEIR_OF_REDCLYFFE_Q7739314,0.9365296959877014
105,THE_BLACK_ARROW_noWikiID,0.11291791638611,THE_FAIR_MAID_OF_PERTH_Q3209885,0.8681027293205261
106,WEIR_OF_HERMISTON_Q1213386,0.11291791638611,ALEC_FORBES_OF_HOWGLEN_noWikiID,0.9029130935668945
107,THE_CONFESSIONS_OF_HARRY_LORREQUER_noWikiID,0.049863479389024,SKETCHES_BY_BOZ_Q2609480,0.929358184337616
108,SOME_EXPERIENCES_OF_AN_IRISH_R.M._noWikiID,0.0477757206414661,THE_VIRGINIANS_Q7772832,0.8581490516662598
109,UNCLE_SILAS_Q3835925,0.11291791638611,THE_SHADOW_OF_ASHLYDYAT_noWikiID,0.945457398891449
110,THE_STORY_OF_A_MODERN_WOMAN_Q7766819,0.049863479389024,THE_TENANTS_OF_MALORY_noWikiID,0.9042275547981262
111,THE_LIGHTHOUSE_noWikiID,0.049863479389024,CORAL_ISLAND_Q4232653,0.8570510745048523
112,THE_MAN_OF_FEELING_Q7750109,0.616422785736394,THE_VICAR_OF_WAKEFIELD_Q1196205,0.9207580089569092
113,OUT_ON_THE_PAMPAS_noWikiID,0.0477757206414661,MASTERMAN_READY_OR_THE_WRECK_OF_THE_PACIFIC_Q6785376,0.9368211627006531
114,ALTON_LOCKE_Q4736895,0.148487553986026,THE_LIFE_OF_JOHN_BUNCLE_noWikiID,0.9490174055099487
115,"CATHERINE,_A_STORY_noWikiID",0.11291791638611,VIVIAN_GREY_Q7937713,0.880944550037384
116,SARTOR_RESARTUS_Q1134140,0.605736576985184,THE_LIFE_OF_JOHN_BUNCLE_noWikiID,0.835037887096405
117,NIGHTMARE_ABBEY_Q4054406,0.0616594855735503,HEADLONG_HALL_Q5689829,0.8385562896728516
118,"THE_EXPERIENCES_OF_LOVEDAY_BROOKE,_LADY_DETECTIVE_noWikiID",0.049863479389024,THE_ADVENTURES_OF_SHERLOCK_HOLMES_Q392147,0.9224354028701782
119,MEMOIRS_OF_A_MAGDALEN_Q6815279,0.0520374856859669,THE_LIFE_OF_HARRIOT_STUART_noWikiID,0.8283396363258362
120,MARRIAGE_noWikiID,0.0543008598413405,EVELINA_Q1635110,0.9447609782218933
121,THE_HISTORY_OF_THE_COUNTESS_OF_DELLWYN_Q19902681,0.0543008598413405,"THE_HISTORY_OF_TOM_JONES,_A_FOUNDLING_Q248096",0.8933948278427124
122,PLATTNER_STORY_noWikiID,0.0477757206414661,ROBERT_ELSMERE_Q7344052,0.9119372367858887
123,ORLEY_FARM_(NOVEL)_Q16962094,0.117501066676145,THE_HISTORY_OF_SIR_CHARLES_GRANDISON_Q3521260,0.9609665870666504
124,A_BELEAGUERED_CITY_noWikiID,0.0520374856859669,HELEN_noWikiID,0.9067800641059875
125,LEVER'S_LORD_KILGOBBIN_noWikiID,0.0477757206414661,HE_KNEW_HE_WAS_RIGHT_noWikiID,0.9468141794204712
126,THE_BICKERSTAFF_PAPERS_noWikiID,0.11291791638611,A_TALE_OF_A_TUB_Q2353123,0.8311357498168945
127,WILD_ANIMALS_I_HAVE_KNOWN_Q8000500,0.0477757206414661,THE_SECOND_JUNGLE_BOOK_Q1101819,0.8040019273757935
128,GREAT_EXPECTATIONS_Q219552,0.706633180000831,MARTIN_CHUZZLEWIT_Q1903609,0.9766624569892883
129,VRIL_Q510699,0.0591085593605752,THE_LIFE_OF_JOHN_BUNCLE_noWikiID,0.8998751044273376
130,THE_SECOND_JUNGLE_BOOK_Q1101819,0.117501066676145,THE_JUNGLE_BOOK_Q189509,0.9387570023536682
131,ODOUR_OF_CHRYSANTHEMUMS_Q7078330,0.049863479389024,THE_HISTORY_OF_THE_FAIRCHILD_FAMILY_Q7739822,0.7925378084182739
132,THE_HEIR_OF_REDCLYFFE_Q7739314,0.0591085593605752,THE_TENANT_OF_WILDFELL_HALL_Q44701,0.9605037569999695
133,WESTWARD_HO_noWikiID,0.122244604531682,YEAST_noWikiID,0.9131740927696228
134,PAMELA_OR_VIRTUE_REWARDED_Q2048624,0.84402409531542,ROXANA_Q3825485,0.9334914684295654
135,FRANKENSTEIN_Q150827,0.985957888404111,ST_LEON_Q7589523,0.9334399700164795
136,THE_ROSARY_noWikiID,0.049863479389024,RED_POTTAGE_noWikiID,0.8972054719924927
137,DAVID_COPPERFIELD_Q189811,0.46129393099787,DOMBEY_AND_SON_Q963659,0.9806356430053711
138,THE_MUMMER'S_WIFE_Q42186018,0.11291791638611,HESTER_noWikiID,0.9380020499229431
139,THE_MYSTERY_OF_EDWIN_DROOD_Q1168105,0.285047546124646,OUR_MUTUAL_FRIEND_Q1557935,0.9422022700309753
140,MARY_A_FICTION_Q2900963,0.132226821715085,MILLENIUM_HALL_Q6858753,0.8257562518119812
141,THE_LIFTED_VEIL_(NOVELLA)_Q6763446,0.132226821715085,VILLETTE_(NOVEL)_Q2449570,0.7348199486732483
142,THE_PRIVATE_PAPERS_OF_HENRY_RYECROFT_Q17027661,0.117501066676145,THE_CAXTONS_Q16385244,0.8939385414123535
143,THE_PROVOST_noWikiID,0.11291791638611,THE_HEART_OF_MIDLOTHIAN_Q2091094,0.875020444393158
144,THE_NOTTING_HILL_MYSTERY_Q7754437,0.0477757206414661,THE_WIDOW_BARNABY_noWikiID,0.8526914715766907
145,THE_WAY_OF_ALL_FLESH_Q255074,0.0860571657090285,THE_UNCLASSED_Q7771311,0.9524692296981812
146,UNDER_WESTERN_EYES_(NOVEL)_Q3685905,0.353247063375283,BLIND_LOVE_noWikiID,0.906561017036438
147,THE_PHANTOM_COACH_noWikiID,0.049863479389024,BASIL_noWikiID,0.8729627132415771
148,CAMILLA_Q2934813,0.550971056761127,CECILIA_Q3233990,0.9843535423278809
149,THE_PICKWICK_PAPERS_Q460583,0.724924183340321,"THE_HISTORY_OF_TOM_JONES,_A_FOUNDLING_Q248096",0.9412837624549866
150,THE_BATTLE_OF_DORKING_Q7715857,0.0520374856859669,PETER_THE_WHALER_noWikiID,0.8352347612380981
151,TWO_LITTLE_SAVAGES_noWikiID,0.0477757206414661,THE_VIRGINIANS_Q7772832,0.8916084170341492
152,THE_EBB-TIDE_Q4674957,0.0477757206414661,THE_BEACH_OF_FALESA_Q7715970,0.8894792795181274
153,CRANFORD_(NOVEL)_Q265100,0.227753497177042,THE_FAIRCHILD_FAMILY_noWikiID,0.8996821641921997
154,GUY_MANNERING_Q2288976,0.172694745758032,WAVERLEY_Q678251,0.9422076940536499
155,THE_MEMOIRS_OF_MISS_SIDNEY_BIDULPH_Q124661412,0.154263355437284,PAMELA_OR_VIRTUE_REWARDED_Q2048624,0.9617685079574585
156,SING_A_SONG_OF_SIXPENCE_noWikiID,0.0477757206414661,CARROTS_noWikiID,0.829426109790802
157,JUST_SO_STORIES_Q1247723,0.294299317623214,MOPSA_THE_FAIRY_noWikiID,0.8796823620796204
158,SYLVIAS_LOVERS_Q14566477,0.146710915746886,MARY_BARTON_Q2607078,0.945419430732727
159,PRINCE_RICARDO_OF_PANTOUFLIA_noWikiID,0.11291791638611,HEREWARD_THE_WAKE_(NOVEL)_Q5738318,0.7567795515060425
160,THE_THREE_BROTHERS_noWikiID,0.0477757206414661,THE_ORDEAL_OF_RICHARD_FEVEREL_Q14476502,0.9134572744369507
161,SILAS_MARNER_Q638327,0.427995724732536,ADAM_BEDE_Q2611046,0.9272975921630859
162,ROB_ROY_Q2156104,0.605736576985184,GUY_MANNERING_Q2288976,0.9622488617897034
163,THE_BROWNIE_OF_BODSBECK_Q96408508,0.148487553986026,THE_ANTIQUARY_Q1157183,0.9049639105796814
164,THE_WHITE_COMPANY_noWikiID,0.11291791638611,MICAH_CLARKE_Q3050442,0.9220002889633179
165,THE_CARVED_LIONS_Q7721468,0.0477757206414661,CARROTS_noWikiID,0.8884661197662354
166,THE_HILL_OF_DREAMS_Q1394147,0.117501066676145,THE_DOCTOR'S_WIFE_(MOORE_NOVEL)_Q7730467,0.8771870136260986
167,ZASTROZZI_Q8067086,0.127152048513252,A_SICILIAN_ROMANCE_Q979649,0.9235020279884338
168,CROTCHET_CASTLE_Q5188976,0.0477757206414661,HEADLONG_HALL_Q5689829,0.884535551071167
169,JEZEBEL'S_DAUGHTER_noWikiID,0.285047546124646,NO_NAME_(NOVEL)_Q7044605,0.9607976078987122
170,THE_NEWCOMES_Q3522018,0.122244604531682,PENDENNIS_Q7162382,0.9506359696388245
171,THE_TITHE_PROCTOR_noWikiID,0.0477757206414661,THE_EMIGRANTS_OF_AHADARRA_noWikiID,0.9448287487030029
