"louvain","","canonisation_score","circl_sum","reviews_sum","id","circl_binary","squared canonisation score","pagerank","indegree","class","reviews_binary"
"9","510","0.11291791638611","0","0","THE_MIRROR_OF_THE_SEA_noWikiID","0","0.012750455840980529","0.7133195681396888","6","No Review & No Catalogue","0"
"6","511","0.049863479389024","0","2","THE_MISFORTUNES_OF_ELPHIN_Q7751712","0","0.0024863665767796217","0.18207755154973415","1","Review, No Catalogue","1"
"6","512","0.122244604531682","3","2","THE_MONASTERY_Q3224650","1","0.014943743337107327","2.2522008965394424","15","Review & Catalogue","1"
"1","513","0.398516949286156","1","2","THE_MONK_Q2659564","1","0.15881575886834462","1.1072133465045575","9","Review & Catalogue","1"
"10","514","0.724924183340321","2","1","THE_MOONSTONE_Q2362563","1","0.5255150715916314","0.7627999248039133","8","Review & Catalogue","1"
"7","516","0.11291791638611","1","0","THE_MUMMER'S_WIFE_Q42186018","1","0.012750455840980529","1.7804388051577043","9","No Review, Catalogue","0"
"1","517","0.11291791638611","0","0","THE_MURDERED_COUSIN_noWikiID","0","0.012750455840980529","0.4344422700587084","1","No Review & No Catalogue","0"
"10","518","0.0825857148766979","2","0","THE_MYSTERIES_OF_LONDON_Q7752831","1","0.006820400301695241","0.15","0","No Review, Catalogue","0"
"1","519","0.520733070723992","5","2","THE_MYSTERIES_OF_UDOLPHO_Q2600909","1","0.27116293094563804","1.7690361577362401","9","Review & Catalogue","1"
"10","520","0.0477757206414661","1","0","THE_MYSTERY_OF_A_HANSOM_CAB_noWikiID","1","0.0022825194828114104","0.2340839230100835","1","No Review, Catalogue","0"
"4","521","0.285047546124646","2","1","THE_MYSTERY_OF_EDWIN_DROOD_Q1168105","1","0.08125210355168219","0.5285935499966037","3","Review & Catalogue","1"
"7","522","0.332981899154278","1","1","THE_NETHER_WORLD_Q7753436","1","0.11087694516438977","1.520670792007544","7","Review & Catalogue","1"
"9","523","0.117501066676145","0","0","THE_NEW_ACCELERATOR_Q7753474","0","0.013806500670031873","0.24470597629875593","2","No Review & No Catalogue","0"
"9","524","0.049863479389024","0","1","THE_NEW_MACHIAVELLI_Q10381652","0","0.0024863665767796217","2.053017772636298","10","Review, No Catalogue","1"
"10","525","0.117501066676145","1","0","THE_NEW_MAGDALEN_noWikiID","1","0.013806500670031873","0.3128479258192164","2","No Review, Catalogue","0"
"2","526","0.0477757206414661","0","1","THE_NEW_ROAD_noWikiID","0","0.0022825194828114104","0.6645538934694188","6","Review, No Catalogue","1"
"0","527","0.122244604531682","1","0","THE_NEWCOMES_Q3522018","1","0.014943743337107327","0.4848290383566245","4","No Review, Catalogue","0"
"9","528","0.148487553986026","1","0","THE_NIGGER_OF_THE_NARCISSUS_Q478537","1","0.022048553688752987","0.8716060400601295","4","No Review, Catalogue","0"
"13","529","0.0477757206414661","0","1","THE_NOTTING_HILL_MYSTERY_Q7754437","0","0.0022825194828114104","0.15","0","Review, No Catalogue","1"
"0","530","0.0477757206414661","2","1","THE_O'DONOGHUE_noWikiID","1","0.0022825194828114104","0.27749999999999997","1","Review & Catalogue","1"
"7","531","0.323070787610778","1","1","THE_ODD_WOMEN_Q7754692","1","0.10437473380744844","2.5763058683172697","10","Review & Catalogue","1"
"4","532","0.46129393099787","2","0","THE_OLD_CURIOSITY_SHOP_Q2700616","1","0.21279209077546768","2.149142794711371","11","No Review, Catalogue","0"
"6","533","0.27863497027921","3","0","THE_OLD_ENGLISH_BARON_Q3796165","1","0.07763744666249625","0.26990374080515667","2","No Review, Catalogue","0"
"13","534","0.160221548263055","3","2","THE_OLD_MANOR_HOUSE_Q96409526","1","0.025670944527810467","3.3234552648996307","12","Review & Catalogue","1"
"5","535","0.127152048513252","0","0","THE_OLD_WIVES'_TALE_noWikiID","0","0.016167643441116385","1.757705412173037","11","No Review & No Catalogue","0"
"4","536","0.122244604531682","1","1","THE_ORDEAL_OF_RICHARD_FEVEREL_Q14476502","1","0.014943743337107327","0.8003330326903141","2","Review & Catalogue","1"
"0","537","0.0477757206414661","0","0","THE_OUTCAST_noWikiID","0","0.0022825194828114104","0.15","0","No Review & No Catalogue","0"
"9","538","0.117501066676145","0","0","THE_PARASITE_Q5295669","0","0.013806500670031873","0.3072142971219918","2","No Review & No Catalogue","0"
"0","539","0.137472234822425","1","0","THE_PARENT'S_ASSISTANT_Q3522169","1","0.01889861534707196","0.2608695652173913","1","No Review, Catalogue","0"
"8","540","0.11291791638611","0","0","THE_PERILS_OF_CERTAIN_ENGLISH_PRISONERS_noWikiID","0","0.012750455840980529","0.4688717707004024","2","No Review & No Catalogue","0"
"14","542","0.049863479389024","1","0","THE_PHOENIX_AND_THE_CARPET_Q3795974","1","0.0024863665767796217","1.8957306568832193","10","No Review, Catalogue","0"
"4","543","0.724924183340321","2","0","THE_PICKWICK_PAPERS_Q460583","1","0.5255150715916314","1.8262891800700758","9","No Review, Catalogue","0"
"7","544","0.605736576985184","0","1","THE_PICTURE_OF_DORIAN_GRAY_Q82464","0","0.36691680069772775","0.3255963719409713","2","Review, No Catalogue","1"
"6","545","0.127152048513252","2","0","THE_PIRATE_(NOVEL)_Q3225628","1","0.016167643441116385","0.15","0","No Review, Catalogue","0"
"5","546","0.11291791638611","0","0","THE_POINT_OF_VIEW_noWikiID","0","0.012750455840980529","0.15","0","No Review & No Catalogue","0"
"3","547","0.30372380755444","1","0","THE_PORTRAIT_OF_A_LADY_Q861017","1","0.09224815127536651","2.5691878420576386","15","No Review, Catalogue","0"
"11","548","0.122244604531682","0","0","THE_PORTRAIT_OF_MR._W._H._noWikiID","0","0.014943743337107327","0.15","0","No Review & No Catalogue","0"
"0","549","0.294299317623214","1","1","THE_PRIME_MINISTER_noWikiID","1","0.0866120883534894","2.5090270039474976","17","Review & Catalogue","1"
"14","550","0.11291791638611","2","1","THE_PRINCESS_AND_THE_GOBLIN_Q466505","1","0.012750455840980529","0.5935294942913598","4","Review & Catalogue","1"
"3","551","0.122244604531682","1","0","THE_PRINCESS_CASAMASSIMA_Q3211932","1","0.014943743337107327","2.044214982133386","12","No Review, Catalogue","0"
"6","552","0.733799591996489","0","1","THE_PRIVATE_MEMOIRS_AND_CONFESSIONS_OF_A_JUSTIFIED_SINNER_Q2992437","0","0.5384618412142138","0.3170372892126003","3","Review, No Catalogue","1"
"11","553","0.117501066676145","1","0","THE_PRIVATE_PAPERS_OF_HENRY_RYECROFT_Q17027661","1","0.013806500670031873","0.15","0","No Review, Catalogue","0"
"1","554","0.30372380755444","0","1","THE_PROFESSOR_(NOVEL)_Q762203","0","0.09224815127536651","0.15","0","Review, No Catalogue","1"
"6","555","0.11291791638611","1","1","THE_PROVOST_noWikiID","1","0.012750455840980529","0.1712404103282207","1","Review & Catalogue","1"
"4","556","0.11291791638611","0","0","THE_PURCELL_PAPERS_Q7758781","0","0.012750455840980529","0.20290958118127805","1","No Review & No Catalogue","0"
"4","557","0.0477757206414661","1","1","THE_QUADROON_noWikiID","1","0.0022825194828114104","0.83147743431807","3","Review & Catalogue","1"
"7","558","0.0477757206414661","2","0","THE_QUIET_HEART_noWikiID","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"8","559","0.141170686071351","0","0","THE_RAGGED-TROUSERED_PHILANTHROPISTS_Q7759270","0","0.019929162605855935","0.2630463677401901","1","No Review & No Catalogue","0"
"7","560","0.0670724962784257","1","1","THE_REAL_CHARLOTTE_noWikiID","1","0.004498719757019429","0.8191132264668552","5","Review & Catalogue","1"
"4","561","0.11291791638611","0","1","THE_RECOLLECTIONS_OF_GEOFFREY_HAMLYN_Q121356927","0","0.012750455840980529","1.6258023803643527","6","Review, No Catalogue","1"
"15","562","0.049863479389024","0","0","THE_REFORM'D_COQUET_Q7760024","0","0.0024863665767796217","1.2434073528414002","8","No Review & No Catalogue","0"
"7","563","0.363586690277014","1","1","THE_RETURN_OF_THE_NATIVE_Q141568","1","0.1321952813465933","1.0861451617313402","7","Review & Catalogue","1"
"0","564","0.049863479389024","1","0","THE_REVOLUTION_IN_TANNER'S_LANE_noWikiID","1","0.0024863665767796217","0.16993452380952379","1","No Review, Catalogue","0"
"9","565","0.158330619297716","0","1","THE_RIDDLE_OF_THE_SANDS_Q1170204","0","0.025068585007198278","0.9692896949582144","5","Review, No Catalogue","1"
"14","566","0.0543008598413405","1","0","THE_ROMANCE_OF_A_SHOP_Q17019147","1","0.002948583379508905","0.4329432337934813","1","No Review, Catalogue","0"
"1","567","0.17068652890912","4","2","THE_ROMANCE_OF_THE_FOREST_Q3406503","1","0.02913389115104386","1.7960521388653443","14","Review & Catalogue","1"
"8","568","0.0477757206414661","0","1","THE_ROMANY_RYE_Q7761435","0","0.0022825194828114104","0.5336817398346257","3","Review, No Catalogue","1"
"7","569","0.049863479389024","0","0","THE_ROSARY_noWikiID","0","0.0024863665767796217","0.4337541469562014","3","No Review & No Catalogue","0"
"0","570","0.127152048513252","0","1","THE_ROSE_AND_THE_RING_Q7761552","0","0.016167643441116385","0.2608695652173913","1","Review, No Catalogue","1"
"6","571","0.132226821715085","1","0","THE_SCOTTISH_CHIEFS_noWikiID","1","0.01748393238087288","0.43417714327416274","3","No Review, Catalogue","0"
"5","572","0.0477757206414661","1","0","THE_SEAFARER_noWikiID","1","0.0022825194828114104","0.15","0","No Review, Catalogue","0"
"9","573","0.117501066676145","1","0","THE_SECOND_JUNGLE_BOOK_Q1101819","1","0.013806500670031873","0.7562290952347466","4","No Review, Catalogue","0"
"9","574","0.384640372733741","0","0","THE_SECRET_AGENT_Q1247666","0","0.14794821633675123","0.15","0","No Review & No Catalogue","0"
"14","575","0.353247063375283","0","1","THE_SECRET_GARDEN_Q472194","0","0.1247834877832612","1.5850287965841396","9","Review, No Catalogue","1"
"12","576","0.0520374856859669","0","0","THE_SECRET_ROSE_noWikiID","0","0.0027078999165172104","0.8527029996840985","4","No Review & No Catalogue","0"
"8","578","0.0477757206414661","0","0","THE_SETTLERS_IN_CANADA_Q7763415","0","0.0022825194828114104","0.3051681675829434","1","No Review & No Catalogue","0"
"6","579","0.0477757206414661","1","0","THE_SHADOW_OF_A_CRIME_1885_noWikiID","1","0.0022825194828114104","0.2767382016772889","1","No Review, Catalogue","0"
"7","580","0.0520374856859669","2","1","THE_SHADOW_OF_ASHLYDYAT_noWikiID","1","0.0027078999165172104","3.2944539131747885","15","Review & Catalogue","1"
"9","581","0.127152048513252","0","0","THE_SIGNAL-MAN_Q1002362","0","0.016167643441116385","0.15","0","No Review & No Catalogue","0"
"9","582","0.11291791638611","0","1","THE_SILVERADO_SQUATTERS_noWikiID","0","0.012750455840980529","0.18916734033953111","1","Review, No Catalogue","1"
"9","583","0.0566567958260902","0","0","THE_SLEEPER_AWAKES_Q650949","0","0.003209992513279272","1.6240224917952482","9","No Review & No Catalogue","0"
"0","584","0.294299317623214","2","1","THE_SMALL_HOUSE_AT_ALLINGTON_Q7764868","1","0.0866120883534894","3.6493051408121318","17","Review & Catalogue","1"
"1","585","0.0566567958260902","1","0","THE_SORROWS_OF_SATAN_Q13424700","1","0.003209992513279272","0.48157177374895255","1","No Review, Catalogue","0"
"3","586","0.285047546124646","1","0","THE_SPOILS_OF_POYNTON_Q3809486","1","0.08125210355168219","1.2223046770730523","7","No Review, Catalogue","0"
"2","587","0.0477757206414661","0","0","THE_STICKIT_MINISTER_noWikiID","0","0.0022825194828114104","0.5802626165608046","6","No Review & No Catalogue","0"
"7","588","0.049863479389024","0","0","THE_STORY_OF_A_MODERN_WOMAN_Q7766819","0","0.0024863665767796217","0.400697139111044","2","No Review & No Catalogue","0"
"11","589","0.117501066676145","0","0","THE_STORY_OF_MY_HEART_Q7766776","0","0.013806500670031873","0.5593985839550238","3","No Review & No Catalogue","0"
"14","590","0.049863479389024","1","1","THE_STORY_OF_THE_AMULET_Q7766831","1","0.0024863665767796217","0.9100561280678832","5","Review & Catalogue","1"
"14","591","0.0477757206414661","1","1","THE_STORY_OF_THE_TREASURE_SEEKERS_Q7766848","1","0.0022825194828114104","0.28871944513548553","1","Review & Catalogue","1"
"4","592","0.0477757206414661","0","0","THE_STRING_OF_PEARLS_Q7767037","0","0.0022825194828114104","2.6089866556763788","12","No Review & No Catalogue","0"
"14","593","0.11291791638611","0","0","THE_TAILOR_OF_GLOUCESTER_noWikiID","0","0.012750455840980529","0.6219435065363423","4","No Review & No Catalogue","0"
"14","594","0.11291791638611","0","0","THE_TALE_OF_MR_JEREMY_FISHER_noWikiID","0","0.012750455840980529","0.48232868906514537","3","No Review & No Catalogue","0"
"14","595","0.137472234822425","1","0","THE_TALE_OF_PETER_RABBIT_Q580463","1","0.01889861534707196","0.5290499865814272","3","No Review, Catalogue","0"
"6","596","0.132226821715085","3","0","THE_TALISMAN_(SCOTT_NOVEL)_Q952340","1","0.01748393238087288","1.0656635501318101","8","No Review, Catalogue","0"
"13","597","0.197672587097148","2","1","THE_TENANT_OF_WILDFELL_HALL_Q44701","1","0.03907445168967956","3.474066916127326","12","Review & Catalogue","1"
"10","598","0.11291791638611","1","1","THE_TENANTS_OF_MALORY_noWikiID","1","0.012750455840980529","1.1341667248117195","6","Review & Catalogue","1"
"9","599","0.0477757206414661","0","0","THE_THORN_IN_THE_FLESH_noWikiID","0","0.0022825194828114104","0.1992404652053253","1","No Review & No Catalogue","0"
"5","600","0.0477757206414661","0","1","THE_THREE_BROTHERS_noWikiID","0","0.0022825194828114104","0.15","0","Review, No Catalogue","1"
"8","601","0.11291791638611","1","0","THE_THREE_MIDSHIPMEN_noWikiID","1","0.012750455840980529","1.2363306324087242","7","No Review, Catalogue","0"
"6","602","0.142891468333576","1","2","THE_THREE_PERILS_OF_MAN_Q96409659","1","0.020417971722525352","1.35178217182393","11","Review & Catalogue","1"
"9","603","0.838012426793004","1","0","THE_TIME_MACHINE_Q627333","1","0.7022648274594999","0.8000006534944605","4","No Review, Catalogue","0"
"0","604","0.0477757206414661","0","1","THE_TITHE_PROCTOR_noWikiID","0","0.0022825194828114104","0.5999491256534303","6","Review, No Catalogue","1"
"6","605","0.0477757206414661","2","1","THE_TOWER_OF_LONDON_(NOVEL)_Q2414713","1","0.0022825194828114104","0.39440037111295195","3","Review & Catalogue","1"
"10","606","0.0477757206414661","1","1","THE_TRAIL_OF_THE_SERPENT_Q24971199","1","0.0022825194828114104","0.19974283363964274","1","Review & Catalogue","1"
"13","607","0.049863479389024","0","0","THE_TRIUMPH_OF_PRUDENCE_OVER_PASSION_noWikiID","0","0.0024863665767796217","0.26935448213516555","3","No Review & No Catalogue","0"
"4","608","0.0477757206414661","0","0","THE_TRUMPET_noWikiID","0","0.0022825194828114104","2.4840415600585923","9","No Review & No Catalogue","0"
"3","609","0.427995724732536","1","0","THE_TURN_OF_THE_SCREW_Q625923","1","0.18318034038932873","0.31361910215269456","2","No Review, Catalogue","0"
"7","610","0.117501066676145","1","1","THE_UNCLASSED_Q7771311","1","0.013806500670031873","3.1372735529879288","13","Review & Catalogue","1"
"7","611","0.172694745758032","1","1","THE_UNTILLED_FIELD_noWikiID","1","0.029823475212431314","0.15","0","Review & Catalogue","1"
"1","612","0.313316107488017","1","2","THE_VAMPYRE_Q509070","1","0.09816698321144264","0.1949597152373112","1","Review & Catalogue","1"
"8","613","0.332981899154278","4","1","THE_VICAR_OF_WAKEFIELD_Q1196205","1","0.11087694516438977","1.3833534977783417","9","Review & Catalogue","1"
"13","614","0.11291791638611","0","0","THE_VICAR_OF_WREXHILL_noWikiID","0","0.012750455840980529","2.389916348879439","9","No Review & No Catalogue","0"
"9","615","0.0477757206414661","0","0","THE_VILLAGE_IN_THE_JUNGLE_Q19902832","0","0.0022825194828114104","0.4769082942129622","2","No Review & No Catalogue","0"
"4","616","0.323070787610778","1","0","THE_VIRGINIANS_Q7772832","1","0.10437473380744844","1.1727699828676215","4","No Review, Catalogue","0"
"9","617","0.049863479389024","0","0","THE_WAR_IN_THE_AIR_Q964055","0","0.0024863665767796217","2.133346524789725","13","No Review & No Catalogue","0"
"0","618","0.294299317623214","2","1","THE_WARDEN_Q3818437","1","0.0866120883534894","0.16416666666666666","1","Review & Catalogue","1"
"14","619","0.417024677521532","2","0","THE_WATER-BABIES_A_FAIRY_TALE_FOR_A_LAND_BABY_Q14914646","1","0.17390958166193776","1.071801373095704","7","No Review, Catalogue","0"
"13","620","0.0860571657090285","1","1","THE_WAY_OF_ALL_FLESH_Q255074","1","0.00740583576987119","1.1376163066551237","4","Review & Catalogue","1"
"0","621","0.16636459934805","1","1","THE_WAY_WE_LIVE_NOW_Q7773866","1","0.0276771799162372","3.7438418473383512","22","Review & Catalogue","1"
"7","622","0.137472234822425","1","0","THE_WELL-BELOVED_Q2906193","1","0.01889861534707196","0.15","0","No Review, Catalogue","0"
"12","623","0.11291791638611","0","0","THE_WELL_AT_THE_WORLD'S_END_Q2384134","0","0.012750455840980529","1.8349160830672007","8","No Review & No Catalogue","0"
"7","624","0.11291791638611","1","0","THE_WHIRLPOOL_noWikiID","1","0.012750455840980529","0.15","0","No Review, Catalogue","0"
"12","625","0.11291791638611","1","1","THE_WHITE_COMPANY_noWikiID","1","0.012750455840980529","1.882652182814936","9","Review & Catalogue","1"
"7","626","0.049863479389024","0","1","THE_WHITE_PEACOCK_Q7774542","0","0.0024863665767796217","0.9873759633959919","6","Review, No Catalogue","1"
"10","627","0.0520374856859669","1","0","THE_WHITE_ROOM_noWikiID","1","0.0027078999165172104","0.19974283363964274","1","No Review, Catalogue","0"
"13","628","0.117501066676145","0","1","THE_WIDOW_BARNABY_noWikiID","0","0.013806500670031873","3.684165972396361","20","Review, No Catalogue","1"
"1","629","0.619558723877394","2","5","THE_WILD_IRISH_GIRL_Q7774872","1","0.3838530123325849","0.6366401320970171","5","Review & Catalogue","1"
"9","630","0.384640372733741","0","0","THE_WIND_IN_THE_WILLOWS_Q936276","0","0.14794821633675123","0.46840353970601944","2","No Review & No Catalogue","0"
"3","631","0.285047546124646","1","1","THE_WINGS_OF_A_DOVE_Q1557588","1","0.08125210355168219","1.7659124217598967","10","Review & Catalogue","1"
"10","632","0.964677124546833","2","0","THE_WOMAN_IN_WHITE_(NOVEL)_Q1212672","1","0.9306019546239459","1.8695501046327547","12","No Review, Catalogue","0"
"7","633","0.332981899154278","1","0","THE_WOODLANDERS_Q2254480","1","0.11087694516438977","1.0283944727684324","8","No Review, Catalogue","0"
"9","634","0.049863479389024","0","1","THE_WORLD_SET_FREE_Q5051290","0","0.0024863665767796217","0.8347660249920461","4","Review, No Catalogue","1"
"14","635","0.0477757206414661","1","1","THE_WOULDBEGOODS_noWikiID","1","0.0022825194828114104","1.1423954305275283","6","Review & Catalogue","1"
"4","636","0.0477757206414661","0","0","THE_WRECKER_Q2753955","0","0.0022825194828114104","0.5722870652099608","1","No Review & No Catalogue","0"
"8","637","0.0477757206414661","1","0","THE_YOUNG_BUGLERS_noWikiID","1","0.0022825194828114104","0.4387049968382671","2","No Review, Catalogue","0"
"4","639","0.0477757206414661","0","0","THE_YOUNG_FUR_TRADERS_noWikiID","0","0.0022825194828114104","1.1878499728949894","4","No Review & No Catalogue","0"
"7","640","0.0520374856859669","0","0","THREE_WEEKS_noWikiID","0","0.0027078999165172104","0.36514931368753223","2","No Review & No Catalogue","0"
"14","641","0.313316107488017","2","1","THROUGH_THE_LOOKING-GLASS_Q220331","1","0.09816698321144264","0.6271545120471262","4","Review & Catalogue","1"
"7","642","0.127152048513252","1","0","THYRZA_noWikiID","1","0.016167643441116385","1.5023560550915316","7","No Review, Catalogue","0"
"12","643","0.0477757206414661","1","0","TIME_AND_THE_GODS_Q7805268","1","0.0022825194828114104","0.32527770137245865","2","No Review, Catalogue","0"
"8","644","0.384640372733741","2","0","TOM_BROWN'S_SCHOOL_DAYS_Q7815084","1","0.14794821633675123","0.5319829070126594","2","No Review, Catalogue","0"
"10","645","0.122244604531682","1","1","TOMMY_AND_GRIZEL_Q124090899","1","0.014943743337107327","0.27749999999999997","1","Review & Catalogue","1"
"5","646","0.097276608150085","0","1","TONO-BUNGAY_Q1535422","0","0.009462738493185184","1.4897976955597332","6","Review, No Catalogue","1"
"8","647","0.483705206701587","1","1","TREASURE_ISLAND_Q185118","1","0.233970726990225","0.20693442929933456","1","Review & Catalogue","1"
"5","648","0.313316107488017","0","1","TRILBY_(NOVEL)_Q1691967","0","0.09816698321144264","1.4256921681406802","1","Review, No Catalogue","1"
"4","649","0.0477757206414661","1","0","TWO_LITTLE_SAVAGES_noWikiID","1","0.0022825194828114104","0.8032291922886843","2","No Review, Catalogue","0"
"9","651","0.285047546124646","1","1","TYPHOON_Q1329329","1","0.08125210355168219","0.6218582475098821","3","Review & Catalogue","1"
"10","652","0.11291791638611","2","1","UNCLE_SILAS_Q3835925","1","0.012750455840980529","0.5040205296904777","2","Review & Catalogue","1"
"7","653","0.30372380755444","2","1","UNDER_THE_GREENWOOD_TREE_Q2251594","1","0.09224815127536651","0.15","0","Review & Catalogue","1"
"9","654","0.353247063375283","0","1","UNDER_WESTERN_EYES_(NOVEL)_Q3685905","0","0.1247834877832612","0.7877373666118719","3","Review, No Catalogue","1"
"6","655","0.0477757206414661","0","0","UNKNOWN_TO_HISTORY_noWikiID","0","0.0022825194828114104","0.15","0","No Review & No Catalogue","0"
"1","656","0.0477757206414661","0","2","VALPERGA_noWikiID","0","0.0022825194828114104","1.2571672216843632","9","Review, No Catalogue","1"
"0","657","0.812090070563247","2","1","VANITY_FAIR_(NOVEL)_Q612836","1","0.6594902827074195","0.32986822753437695","2","Review & Catalogue","1"
"4","658","0.0477757206414661","0","0","VARNEY_THE_VAMPIRE_Q1987925","0","0.0022825194828114104","1.4436269096396677","7","No Review & No Catalogue","0"
"1","659","0.353247063375283","2","2","VATHEK_Q54548","1","0.1247834877832612","0.1886914797043185","1","Review & Catalogue","1"
"15","660","0.0477757206414661","0","0","VERTUE_REWARDED_Q104811485","0","0.0022825194828114104","0.26560279996373515","2","No Review & No Catalogue","0"
"3","661","0.733799591996489","1","1","VILLETTE_(NOVEL)_Q2449570","1","0.5384618412142138","1.1886294889886366","4","Review & Catalogue","1"
"0","662","0.11291791638611","2","4","VIVIAN_GREY_Q7937713","1","0.012750455840980529","0.9974683841674779","4","Review & Catalogue","1"
"11","663","0.0591085593605752","0","0","VRIL_Q510699","0","0.003493821789682642","1.1753381964995893","6","No Review & No Catalogue","0"
"6","664","0.999388623975874","1","2","WAVERLEY_Q678251","1","0.9987776217323909","2.5019651814495427","18","Review & Catalogue","1"
"10","665","0.049863479389024","0","1","WAYFARERS_noWikiID","0","0.0024863665767796217","0.15","0","Review, No Catalogue","1"
"2","666","0.11291791638611","1","1","WEIR_OF_HERMISTON_Q1213386","1","0.012750455840980529","0.7122362360982345","6","Review & Catalogue","1"
"4","667","0.122244604531682","2","1","WESTWARD_HO_noWikiID","1","0.014943743337107327","1.793235452134642","5","Review & Catalogue","1"
"14","668","0.0477757206414661","0","0","WET_MAGIC_noWikiID","0","0.0022825194828114104","0.9637441832663026","5","No Review & No Catalogue","0"
"3","669","0.323070787610778","1","0","WHAT_MAISIE_KNEW_Q2943614","1","0.10437473380744844","1.0403053870470638","7","No Review, Catalogue","0"
"4","670","0.0477757206414661","1","0","WILD_ANIMALS_I_HAVE_KNOWN_Q8000500","1","0.0022825194828114104","0.3775816044817939","1","No Review, Catalogue","0"
"10","671","0.11291791638611","1","0","WILLING_TO_DIE_noWikiID","1","0.012750455840980529","1.8197356267496547","10","No Review, Catalogue","0"
"7","672","0.0543008598413405","0","0","WINTER_EVENING_TALES_Q96415343","0","0.002948583379508905","0.15","0","No Review & No Catalogue","0"
"9","673","0.122244604531682","0","0","WITH_THE_NIGHT_MAIL_noWikiID","0","0.014943743337107327","0.4287266231408391","1","No Review & No Catalogue","0"
"13","674","0.152429981210903","2","1","WIVES_AND_DAUGHTERS_Q2453239","1","0.023234899171956244","4.172527455999678","17","Review & Catalogue","1"
"4","675","0.84402409531542","2","1","WUTHERING_HEIGHTS_Q202975","1","0.7123766734730131","0.15","0","Review & Catalogue","1"
"11","676","0.117501066676145","0","0","YEAST_noWikiID","0","0.013806500670031873","2.4329813672255205","7","No Review & No Catalogue","0"
"1","677","0.127152048513252","1","1","ZASTROZZI_Q8067086","1","0.016167643441116385","0.3606417920687408","3","Review & Catalogue","1"
"14","678","0.0477757206414661","0","2","ZOE_noWikiID","0","0.0022825194828114104","0.4536531541192336","3","Review, No Catalogue","1"
"5","679","0.049863479389024","0","1","ZULEIKA_DOBSON_Q8075113","0","0.0024863665767796217","0.4913099200694163","2","Review, No Catalogue","1"
