"","canonisation_score","circl_sum","reviews_sum","Text","id","circl_binary","indegree","pagerank","class","reviews_binary"
"176","0.0205467828522686","1","1","DER_SONNENWIRT_noWikiID","438","1","3","0.3194625724830274","Review & Catalogue","1"
"526","0.0691979459011065","0","0","TONIO_KROEGER_Q692988","439","0","3","0.4421661730678887","No Review & No Catalogue","0"
"87","0.0221068485323305","1","0","DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894","44","1","7","1.2903370772790215","No Review, Catalogue","0"
"55","0.144732511897424","0","0","BUDDENBROOKS_Q326909","440","0","3","0.7382969357433322","No Review & No Catalogue","0"
"500","0.0560723413501725","0","0","SATIRISCHE_ERZAEHLUNGEN_noWikiID","441","0","1","0.25606485976158055","No Review & No Catalogue","0"
"10","0.0205467828522686","1","2","ALSO_SPRACH_ZARATHUSTRA_Q199774","442","1","1","0.29042896042483785","Review & Catalogue","1"
"272","0.372234887656701","1","0","DIE_RICHTERIN_(NOVELLE)_Q1215781","443","1","1","0.29042896042483785","No Review, Catalogue","0"
"226","0.0560723413501725","2","0","DIE_FLUSSPIRATEN_DES_MISSISSIPPI_Q1212508","444","1","1","0.1925","No Review, Catalogue","0"
"83","0.0205467828522686","0","0","DAS_KAJUETENBUCH_noWikiID","445","0","4","0.4379365569255962","No Review & No Catalogue","0"
"335","0.0560723413501725","0","0","FRAGMENT_EINES_ROMANS_noWikiID","446","0","3","0.5237466715021044","No Review & No Catalogue","0"
"533","0.0560723413501725","1","0","UNRUHIGE_GAESTE_Q2496722","447","1","2","0.47840830872073914","No Review, Catalogue","0"
"512","0.33800545810469","0","0","SIEBEN_LEGENDEN_Q1652394","448","0","2","0.4444986493080275","No Review & No Catalogue","0"
"127","0.0560723413501725","2","0","DER_FINDLING_noWikiID","449","1","0","0.15","No Review, Catalogue","0"
"133","0.0975111340573339","6","1","DER_GOLDNE_SPIEGEL_noWikiID","45","1","8","1.263623520130026","Review & Catalogue","1"
"134","0.321481356814517","3","0","DER_GOLDNE_TOPF_Q785009","450","1","6","1.0986684189436882","No Review, Catalogue","0"
"213","0.425970768854918","2","0","DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874","451","1","4","2.378348193883333","No Review, Catalogue","0"
"12","0.0560723413501725","0","0","ALTERSHAUSEN_noWikiID","452","0","1","0.22232949402006172","No Review & No Catalogue","0"
"542","0.0601640846066759","0","0","VENUS_IM_PELZ_Q677592","453","0","1","0.1925","No Review & No Catalogue","0"
"267","0.0560723413501725","0","0","DIE_NAECHTE_TINO_VON_BAGDADS_noWikiID","454","0","2","0.24704166666666666","No Review & No Catalogue","0"
"148","0.0205467828522686","1","0","DER_KOENIG_DER_BERNINA_noWikiID","455","1","3","0.3170368055555555","No Review, Catalogue","0"
"1","0.0560723413501725","3","0","ABDALLAH_noWikiID","456","1","1","0.4771179885428908","No Review, Catalogue","0"
"186","0.125932681512614","1","0","DER_VERBRECHER_AUS_VERLORENER_EHRE_Q1197800","457","1","2","0.3276834300871524","No Review, Catalogue","0"
"530","0.0794735706665683","2","1","ULI_DER_KNECHT_noWikiID","458","1","3","0.45041691466292094","Review & Catalogue","1"
"354","0.389868771519071","1","0","GESCHICHTE_VOM_BRAVEN_KASPERL_UND_DEM_SCHOENEN_ANNERL_Q1517619","459","1","1","0.2653777326869904","No Review, Catalogue","0"
"350","0.948685656615469","5","0","GESCHICHTE_DES_AGATHON_Q1517277","46","1","7","3.6077854394979587","No Review, Catalogue","0"
"18","0.0975111340573339","1","1","ANGELA_BORGIA_noWikiID","460","1","0","0.15","Review & Catalogue","1"
"179","0.0255818179471078","4","0","DER_TOD_ABELS_noWikiID","461","1","2","0.36233113157342794","No Review, Catalogue","0"
"28","0.0394945910733656","1","0","ASIATISCHE_BANISE_noWikiID","462","1","3","3.2125696196941225","No Review, Catalogue","0"
"215","0.0560723413501725","0","0","DIE_DREI_NUESSE_noWikiID","463","0","1","0.1925","No Review & No Catalogue","0"
"460","0.0205467828522686","0","0","NESTHAEKCHEN_(KINDERBUCHREIHE)_Q1747891","464","0","0","0.15","No Review & No Catalogue","0"
"138","0.0601640846066759","0","0","DER_HEIZER_noWikiID","465","0","0","0.15","No Review & No Catalogue","0"
"290","0.0560723413501725","0","0","DIE_WEISE_VON_LIEBE_UND_TOD_DES_CORNETS_CHRISTOPH_RILKE_Q18209936","466","0","0","0.15","No Review & No Catalogue","0"
"378","0.0221068485323305","1","0","HERR_LORENZ_STARK_noWikiID","467","1","0","0.15","No Review, Catalogue","0"
"103","0.104292668680321","0","0","DAS_URTEIL_(KAFKA)_Q278998","468","0","0","0.15","No Review & No Catalogue","0"
"391","0.0205467828522686","0","0","IM_REICHE_DER_HOMUNKULIDEN_noWikiID","469","0","1","0.1925","No Review & No Catalogue","0"
"112","0.0560723413501725","2","0","DER_ALTE_VOM_BERGE_noWikiID","47","1","6","1.277846968468204","No Review, Catalogue","0"
"129","0.0601640846066759","0","0","DER_FROMME_SPRUCH_noWikiID","470","0","0","0.15","No Review & No Catalogue","0"
"415","0.0560723413501725","0","0","KUSS_VON_SENTZE_noWikiID","471","0","1","0.1925","No Review & No Catalogue","0"
"443","0.0560723413501725","1","0","MARION_noWikiID","472","1","1","0.6197686982151254","No Review, Catalogue","0"
"102","0.259978377605495","0","2","DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535","473","0","3","0.6015296389476975","Review, No Catalogue","1"
"497","0.0601640846066759","0","0","RYNO_Q2178262","474","0","0","0.15","No Review & No Catalogue","0"
"499","0.0601640846066759","0","0","SANKT_THOMAS_(NOVELLE)_Q1499960","475","0","0","0.15","No Review & No Catalogue","0"
"381","0.0975111340573339","2","0","HESPERUS_ODER_45_HUNDPOSTTAGE_Q1527881","476","1","5","1.7573921627365376","No Review, Catalogue","0"
"372","0.0560723413501725","1","0","HASTENBECK_noWikiID","477","1","1","0.1925","No Review, Catalogue","0"
"20","0.827943039612669","1","2","ANTON_REISER_Q593385","478","1","4","1.615928751442298","Review & Catalogue","1"
"541","0.0255818179471078","1","0","USONG_noWikiID","479","1","1","0.24284363852469315","No Review, Catalogue","0"
"202","0.0560723413501725","0","0","DICHTERLEBEN_noWikiID","48","0","7","1.1827689792849683","No Review & No Catalogue","0"
"356","0.0205467828522686","1","0","GESCHICHTEN_AUS_DEN_TIROLER_BERGEN_noWikiID","480","1","0","0.15","No Review, Catalogue","0"
"271","0.305392408053958","1","2","DIE_POGGENPUHLS_Q1215465","481","1","1","0.3747043783419469","Review & Catalogue","1"
"234","0.0560723413501725","0","0","DIE_GLUECKSRITTER_noWikiID","482","0","2","0.235","No Review & No Catalogue","0"
"414","0.0221068485323305","0","0","KRIMINAL-HUMORESKEN_noWikiID","483","0","1","0.2454972805682413","No Review & No Catalogue","0"
"364","0.289764790109877","1","1","GRETE_MINDE_noWikiID","484","1","2","0.4660690747440043","Review & Catalogue","1"
"424","0.0560723413501725","2","1","LEBENSGESCHICHTE_UND_NATUERLICHE_ABENTHEUER_DES_ARMEN_MANNES_IN_TOCKENBURG_noWikiID","485","1","1","0.5568114018743597","Review & Catalogue","1"
"429","0.462879594039226","0","0","LEUTNANT_GUSTL_Q1821658","486","0","0","0.15","No Review & No Catalogue","0"
"100","0.0221068485323305","1","0","DAS_SCHWEIGEN_IM_WALDE_noWikiID","487","1","4","0.7850481728611451","No Review, Catalogue","0"
"483","0.0560723413501725","0","0","REICH_UND_ARM_noWikiID","488","0","0","0.15","No Review & No Catalogue","0"
"446","0.0601640846066759","0","0","MEIN_HERZ_(ROMAN)_Q20827330","489","0","1","0.1925","No Review & No Catalogue","0"
"117","0.0851189742374057","0","1","DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283","49","0","6","3.31643422290775","Review, No Catalogue","1"
"277","0.321481356814517","1","1","DIE_SCHWARZE_SPINNE_(NOVELLE)_Q502598","490","1","0","0.15","Review & Catalogue","1"
"571","0.33800545810469","2","1","ZWISCHEN_HIMMEL_UND_ERDE_(ERZAEHLUNG_1856)_Q64733588","491","1","1","0.21114758093781122","Review & Catalogue","1"
"8","0.0205467828522686","0","0","AGNES_VON_LILIEN_Q105642294","492","0","3","1.5918495430089383","No Review & No Catalogue","0"
"523","0.259978377605495","0","0","TAMBI_noWikiID","493","0","0","0.15","No Review & No Catalogue","0"
"92","0.0205467828522686","1","0","DAS_NATURFORSCHERSCHIFF_noWikiID","494","1","1","0.1925","No Review, Catalogue","0"
"386","0.0601640846066759","0","0","HUMORISTISCHEN_SKIZZEN_AUS_DEM_DEUTSCHEN_HANDELSLEBEN_noWikiID","495","0","0","0.15","No Review & No Catalogue","0"
"367","0.0205467828522686","1","0","GROSZMUETHIGER_FELDHERR_ARMINIUS_noWikiID","496","1","2","2.3070201450094956","No Review, Catalogue","0"
"5","0.0205467828522686","0","0","ADELE_noWikiID","497","0","3","1.176979248997002","No Review & No Catalogue","0"
"510","0.0560723413501725","2","1","SERAPHINE_noWikiID","498","1","2","0.5259774538824838","Review & Catalogue","1"
"156","0.0560723413501725","0","0","DER_PRINZ_VON_THEBEN_noWikiID","499","0","0","0.15","No Review & No Catalogue","0"
"59","0.0601640846066759","0","0","CARSTEN_CURATOR_Q1045516","5","0","6","1.1999909442857923","No Review & No Catalogue","0"
"347","0.0205467828522686","2","0","GABRIELE_noWikiID","50","1","6","1.7253525973144461","No Review, Catalogue","0"
"154","0.0560723413501725","0","0","DER_POJAZ_Q1196233","500","0","1","0.20454166666666668","No Review & No Catalogue","0"
"550","0.0601640846066759","0","0","WALDEINSAMKEIT_noWikiID","501","0","0","0.15","No Review & No Catalogue","0"
"547","0.0975111340573339","2","3","VITTORIA_ACCOROMBONA_Q1403207","502","1","3","0.5627797640440139","Review & Catalogue","1"
"104","0.0205467828522686","0","0","DAS_VERLASSENE_HAUS_noWikiID","503","0","0","0.15","No Review & No Catalogue","0"
"142","0.259978377605495","3","0","DER_HOCHWALD_Q1194364","504","1","3","0.4670462666739543","No Review, Catalogue","0"
"430","0.0645339993923284","0","0","LIBERTAS_UND_IHRE_FREIER_noWikiID","505","0","0","0.15","No Review & No Catalogue","0"
"166","0.848215508034503","2","1","DER_SANDMANN_(HOFFMANN)_Q798227","506","1","1","0.8876598698337965","Review & Catalogue","1"
"337","0.0741722353260478","0","0","FRAU_BEATE_UND_IHR_SOHN_Q1451452","507","0","1","0.1925","No Review & No Catalogue","0"
"473","0.0645339993923284","1","1","PLAUTUS_IM_NONNENKLOSTER_Q1772718","508","1","0","0.15","Review & Catalogue","1"
"498","0.0205467828522686","0","0","SALY'S_REVOLUTIONSTAGE_noWikiID","509","0","1","0.1925","No Review & No Catalogue","0"
"294","0.0205467828522686","1","0","DIE_ZWEITE_FRAU_noWikiID","51","1","5","1.2221579568364778","No Review, Catalogue","0"
"77","0.0221068485323305","2","1","DAS_GOLDMACHERDORF_Q114357971","510","1","0","0.15","Review & Catalogue","1"
"35","0.0205467828522686","1","2","AUS_DEM_BOEHMERWALDE_noWikiID","511","1","0","0.15","Review & Catalogue","1"
"98","0.0205467828522686","0","0","DAS_SCHATZHAUS_DES_KOENIGS_noWikiID","512","0","1","0.25535179710077166","No Review & No Catalogue","0"
"198","0.274620702296579","1","0","DES_VETTERS_ECKFENSTER_Q979343","513","1","0","0.15","No Review, Catalogue","0"
"564","0.0794735706665683","0","0","ZERBIN_ODER_DIE_NEUERE_PHILOSOPHIE_noWikiID","514","0","0","0.15","No Review & No Catalogue","0"
"558","0.0205467828522686","0","0","WIENER_BLUT_noWikiID","515","0","0","0.15","No Review & No Catalogue","0"
"31","0.0741722353260478","1","0","AUF_DEM_STAATSHOF_noWikiID","516","1","1","0.6068446285791034","No Review, Catalogue","0"
"44","0.0645339993923284","1","0","AUSWAHL_AUS_DES_TEUFELS_PAPIEREN_noWikiID","517","1","0","0.15","No Review, Catalogue","0"
"71","0.354934606197489","0","0","DAS_FRAEULEIN_VON_SCUDERI_Q358642","518","0","0","0.15","No Review & No Catalogue","0"
"119","0.0601640846066759","0","0","DER_BESUCH_noWikiID","519","0","0","0.15","No Review & No Catalogue","0"
"484","0.0221068485323305","1","0","REICHSGRAEFIN_GISELA_noWikiID","52","1","2","0.5387780877703353","No Review, Catalogue","0"
"308","0.144732511897424","0","1","EIN_BRIEF_(HOFMANNSTHAL)_Q1304342","520","0","0","0.15","Review, No Catalogue","1"
"320","0.0275134422375932","2","1","EKKEHARD_noWikiID","521","1","1","0.8238653216002777","Review & Catalogue","1"
"261","0.0691979459011065","0","0","DIE_MAJORATSHERREN_Q1214690","522","0","0","0.15","No Review & No Catalogue","0"
"214","0.259978377605495","0","0","DIE_DREI_GERECHTEN_KAMMMACHER_Q1218123","523","0","0","0.15","No Review & No Catalogue","0"
"211","0.0601640846066759","0","0","DIE_BRAUTNACHT_noWikiID","524","0","0","0.15","No Review & No Catalogue","0"
"56","0.0560723413501725","0","0","BULEMANNS_HAUS_Q1003556","525","0","0","0.15","No Review & No Catalogue","0"
"239","0.0205467828522686","1","0","DIE_HANNA_noWikiID","526","1","0","0.15","No Review, Catalogue","0"
"147","0.0560723413501725","0","0","DER_KLEINE_HAEWELMANN_Q1199225","527","0","0","0.15","No Review & No Catalogue","0"
"469","0.0601640846066759","0","0","PETER_CAMENZIND_Q576493","528","0","1","0.2619806320428285","No Review & No Catalogue","0"
"375","0.921899833474736","0","1","HEINRICH_VON_OFTERDINGEN_Q58178849","529","0","1","0.34578000287150995","Review, No Catalogue","1"
"72","0.0221068485323305","1","0","DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID","53","1","9","3.3172760452793084","No Review, Catalogue","0"
"123","0.0560723413501725","0","0","DER_DRAEUMLING_Q1193032","530","0","0","0.15","No Review & No Catalogue","0"
"64","0.0205467828522686","1","0","DAS_ALTE_HAUS_noWikiID","531","1","0","0.15","No Review, Catalogue","0"
"21","0.389868771519071","1","1","AQUIS_SUBMERSUS_Q623355","532","1","0","0.15","Review & Catalogue","1"
"260","0.0560723413501725","0","0","DIE_MAEDCHENFEINDE_noWikiID","533","0","1","0.1925","No Review & No Catalogue","0"
"345","0.0560723413501725","0","0","FRIDOLIN_UND_SEIN_GLUECK_noWikiID","534","0","0","0.15","No Review & No Catalogue","0"
"387","0.628138424466113","0","1","HYPERION_(HOELDERLIN)_Q1190094","535","0","2","1.1545340772102028","Review, No Catalogue","1"
"196","0.0601640846066759","0","0","DES_LEBENS_UEBERFLUSS_Q1200453","536","0","0","0.15","No Review & No Catalogue","0"
"191","0.0205467828522686","0","0","DER_WEHRWOLF_noWikiID","537","0","0","0.15","No Review & No Catalogue","0"
"48","0.289764790109877","0","0","BEBUQUIN_Q30134038","538","0","1","0.1925","No Review & No Catalogue","0"
"149","0.0560723413501725","0","0","DER_LANDPREDIGER_Q1195163","539","0","0","0.15","No Review & No Catalogue","0"
"362","0.0255818179471078","1","0","GOLDELSE_(MARLITT)_Q93955765","54","1","8","3.60190858747532","No Review, Catalogue","0"
"382","0.259978377605495","0","0","HOEXTER_UND_CORVEY_Q1649221","540","0","0","0.15","No Review & No Catalogue","0"
"543","0.274620702296579","0","0","VEREINIGUNGEN_noWikiID","541","0","0","0.15","No Review & No Catalogue","0"
"232","0.0205467828522686","0","0","DIE_GESCHICHTE_DER_ANNA_WASER_noWikiID","542","0","1","0.1925","No Review & No Catalogue","0"
"355","0.0560723413501725","0","0","GESCHICHTE_VOM_GALGENMAENNLEIN_noWikiID","543","0","0","0.15","No Review & No Catalogue","0"
"557","0.0601640846066759","0","0","WIE_WUNDERBAR_noWikiID","544","0","0","0.15","No Review & No Catalogue","0"
"195","0.0560723413501725","0","0","DES_DEUTSCHEN_SPIESSERS_WUNDERHORN_noWikiID","545","0","0","0.15","No Review & No Catalogue","0"
"81","0.0560723413501725","0","0","DAS_JUDENGRAB_Q18411268","546","0","0","0.15","No Review & No Catalogue","0"
"468","0.0560723413501725","0","0","PARALYSE_noWikiID","547","0","0","0.15","No Review & No Catalogue","0"
"352","0.0560723413501725","1","0","GESCHICHTE_EINES_DEUTSCHEN_DER_NEUSTEN_ZEIT_noWikiID","548","1","0","0.15","No Review, Catalogue","0"
"540","0.289764790109877","1","1","UNWIEDERBRINGLICH_Q2499503","549","1","0","0.15","Review & Catalogue","1"
"4","0.0221068485323305","1","1","ADDRICH_IM_MOOS_noWikiID","55","1","5","2.356168294895379","Review & Catalogue","1"
"101","0.0601640846066759","2","0","DAS_STEINERNE_HERZ_noWikiID","550","1","0","0.15","No Review, Catalogue","0"
"231","0.0560723413501725","1","1","DIE_GEIGERIN_Q1212876","551","1","0","0.15","Review & Catalogue","1"
"426","0.0560723413501725","1","0","LEIB_WEIHNACHTSKUCHEN_UND_SEIN_KIND_noWikiID","552","1","1","0.21795101022376542","No Review, Catalogue","0"
"189","0.0560723413501725","0","0","DER_WASSERMENSCH_noWikiID","553","0","0","0.15","No Review & No Catalogue","0"
"15","0.0205467828522686","1","1","AN_HEILIGEN_WASSERN_noWikiID","554","1","1","0.2398270949074074","Review & Catalogue","1"
"289","0.0560723413501725","0","0","DIE_WASSERNOT_IM_EMMENTAL_noWikiID","555","0","0","0.15","No Review & No Catalogue","0"
"220","0.0560723413501725","0","0","DIE_ERMORDUNG_EINER_BUTTERBLUME_Q1212233","556","0","0","0.15","No Review & No Catalogue","0"
"68","0.0560723413501725","0","0","DAS_DUELL_noWikiID","557","0","0","0.15","No Review & No Catalogue","0"
"225","0.259978377605495","0","0","DIE_FERMATE_noWikiID","558","0","0","0.15","No Review & No Catalogue","0"
"465","0.0601640846066759","0","0","OHNE_LIEBE_Q106687147","559","0","0","0.15","No Review & No Catalogue","0"
"128","0.0205467828522686","1","0","DER_FREIHOF_VON_AARAU_noWikiID","56","1","6","4.096929143142877","No Review, Catalogue","0"
"34","0.0205467828522686","0","0","AUF_ZWEI_PLANETEN_Q4310936","560","0","0","0.15","No Review & No Catalogue","0"
"522","0.0205467828522686","0","1","TAGEBUCH_EINES_ARMEN_FRAEULEINS_noWikiID","561","0","0","0.15","Review, No Catalogue","1"
"495","0.0560723413501725","0","0","ROSSHALDE_Q2171354","562","0","0","0.15","No Review & No Catalogue","0"
"36","0.0275134422375932","0","1","AUS_DEM_LEBEN_EINER_FRAU_Q101323690","563","0","0","0.15","Review, No Catalogue","1"
"280","0.0560723413501725","1","1","DIE_STEINKLOPFER_Q1216451","564","1","1","0.552653077921875","Review & Catalogue","1"
"3","0.0275134422375932","1","0","ADAMS_ERSTES_ERWACHEN_UND_ERSTE_SEELIGE_NAECHTE_noWikiID","565","1","0","0.15","No Review, Catalogue","0"
"181","0.0645339993923284","0","0","DER_TOLLE_INVALIDE_AUF_DEM_FORT_RATONNEAU_Q1199666","566","0","0","0.15","No Review & No Catalogue","0"
"270","0.0741722353260478","0","0","DIE_PFRUENDER_noWikiID","567","0","0","0.15","No Review & No Catalogue","0"
"233","0.0205467828522686","0","0","DIE_GLUECKLICHE_REISE_noWikiID","568","0","0","0.15","No Review & No Catalogue","0"
"251","0.0560723413501725","0","0","DIE_KOENIGSBRAUT_noWikiID","569","0","0","0.15","No Review & No Catalogue","0"
"291","0.0205467828522686","0","0","DIE_WIEDERTAEUFER_noWikiID","57","0","2","1.75723738004422","No Review & No Catalogue","0"
"422","0.0691979459011065","1","2","LEBEN_UND_TATEN_DES_BERUEHMTEN_RITTERS_SCHNAPPHAHNSKI_Q15825464","570","1","0","0.15","Review & Catalogue","1"
"25","0.0601640846066759","0","0","ARIEL'S_OFFENBARUNGEN_noWikiID","571","0","0","0.15","No Review & No Catalogue","0"
"201","0.0975111340573339","1","2","DICHTER_UND_IHRE_GESELLEN_Q1209499","58","1","9","1.6309754543397936","Review & Catalogue","1"
"545","0.0601640846066759","1","2","VIEL_LAERMEN_UM_NICHTS_noWikiID","59","1","2","0.7073918240412498","Review & Catalogue","1"
"474","0.321481356814517","1","0","POLE_POPPENSPAELER_Q1760267","6","1","9","1.9985020952173644","No Review, Catalogue","0"
"82","0.0601640846066759","1","0","DAS_JUNGE_EUROPA_noWikiID","60","1","12","6.355203218015664","No Review, Catalogue","0"
"37","0.462879594039226","1","2","AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658","61","1","3","0.9078195075196038","Review & Catalogue","1"
"537","0.305392408053958","1","0","UNTERM_BIRNBAUM_Q938689","62","1","3","1.325134907663583","No Review, Catalogue","0"
"324","0.0645339993923284","1","2","ELLERNKLIPP_Q1332021","63","1","1","0.5254548905046819","Review & Catalogue","1"
"11","0.0645339993923284","0","2","ALTE_NESTER_Q436036","64","0","9","2.8161146496700633","Review, No Catalogue","1"
"501","0.645431155250413","1","2","SCHACH_VON_WUTHENOW_Q2229265","65","1","2","1.3629656355184099","Review & Catalogue","1"
"505","0.0205467828522686","1","1","SCHLOSS_AVALON_noWikiID","66","1","1","0.7900713360395551","Review & Catalogue","1"
"423","0.425970768854918","1","2","LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475","67","1","8","2.9411704722319323","Review & Catalogue","1"
"58","0.0255818179471078","2","1","CABANIS_noWikiID","68","1","2","2.259075303669018","Review & Catalogue","1"
"431","0.274620702296579","3","6","LICHTENSTEIN_noWikiID","69","1","3","0.9624610804106306","Review & Catalogue","1"
"464","0.104292668680321","1","0","NOVELLEN_AUS_OESTERREICH_noWikiID","7","1","12","4.115380334618086","No Review, Catalogue","0"
"525","0.0741722353260478","0","0","TOD_IN_VENEDIG_Q828296","70","0","0","0.15","No Review & No Catalogue","0"
"321","0.0205467828522686","0","0","ELEAGABAL_KUPERUS_noWikiID","71","0","9","0.7227750578703703","No Review & No Catalogue","0"
"185","0.0318106268524673","0","0","DER_UNTERTAN_Q476349","72","0","2","0.26590694444444446","No Review & No Catalogue","0"
"41","0.0221068485323305","1","0","AUS_GUTER_FAMILIE_noWikiID","73","1","2","0.29340208333333334","No Review, Catalogue","0"
"190","0.0560723413501725","0","0","DER_WEG_INS_FREIE_Q700479","74","0","5","0.3865833333333333","No Review & No Catalogue","0"
"357","0.0691979459011065","0","0","GESCHWISTER_TANNER_Q1510146","75","0","7","0.7155026828864455","No Review & No Catalogue","0"
"338","0.259978377605495","1","0","FRAU_BERTHA_GARLAN_Q1451457","76","1","13","1.9556110275547192","No Review, Catalogue","0"
"521","0.0221068485323305","0","0","TAGEBUCH_EINER_VERLORENEN_Q7675198","77","0","8","1.2723257736147726","No Review & No Catalogue","0"
"366","0.0601640846066759","1","0","GROENLAENDISCHE_PROZESSE_noWikiID","78","1","2","0.235","No Review, Catalogue","0"
"493","0.274620702296579","1","0","ROBINSON_DER_JUENGERE_Q42195141","79","1","2","0.3743465638644019","No Review, Catalogue","0"
"565","0.305392408053958","0","0","ZUERICHER_NOVELLEN_Q248678","8","0","6","1.8821717560861568","No Review & No Catalogue","0"
"427","0.0560723413501725","2","1","LEIDEN_UND_FREUDEN_EINES_SCHULMEISTERS_noWikiID","80","1","7","1.7210496693670745","Review & Catalogue","1"
"118","0.0645339993923284","1","0","DER_BAUERNSPIEGEL_noWikiID","81","1","8","4.401570888011859","No Review, Catalogue","0"
"219","0.175635939901511","1","1","DIE_EPIGONEN_noWikiID","82","1","13","4.353302319204284","Review & Catalogue","1"
"441","0.0741722353260478","1","2","MALER_NOLTEN_Q1752673","83","1","4","2.9418973226371046","Review & Catalogue","1"
"361","0.164245491888855","0","0","GODWI_Q1533941","84","0","7","3.375249054498386","No Review & No Catalogue","0"
"524","0.127184961519692","2","0","TITAN_(JEAN_PAUL)_Q492384","85","1","7","3.0240829084011684","No Review, Catalogue","0"
"336","0.725697489186951","2","0","FRANZ_STERNBALDS_WANDERUNGEN_Q1449176","86","1","8","3.395414390153657","No Review, Catalogue","0"
"562","0.372234887656701","2","0","WILLIAM_LOVELL_Q2579763","87","1","8","3.7869867283207803","No Review, Catalogue","0"
"568","0.0794735706665683","1","2","ZUR_CHRONIK_VON_GRIESHUUS_noWikiID","88","1","1","0.3046574731337291","Review & Catalogue","1"
"303","0.0691979459011065","0","0","EEKENHOF_noWikiID","89","0","3","0.446009806488901","No Review & No Catalogue","0"
"454","0.0205467828522686","0","0","MORALISCHEN_ERZAEHLUNGEN_noWikiID","9","0","3","2.567215401968873","No Review & No Catalogue","0"
"331","0.0237824899093644","0","0","FELICITAS_noWikiID","90","0","4","0.5900830203565096","No Review & No Catalogue","0"
"488","0.0601640846066759","1","0","RENATE_noWikiID","91","1","1","0.2363196173878899","No Review, Catalogue","0"
"33","0.0205467828522686","0","0","AUF_DER_WEGWACHT_noWikiID","92","0","2","0.30544374999999996","No Review & No Catalogue","0"
"343","0.0221068485323305","0","0","FREIHEIT_DIE_ICH_MEINE_noWikiID","93","0","5","0.6083654677854937","No Review & No Catalogue","0"
"257","0.0205467828522686","0","0","DIE_LEUTE_VOM_BLAUEN_GUGUCKHAUS_noWikiID","94","0","8","1.3591435993977194","No Review & No Catalogue","0"
"97","0.0560723413501725","1","0","DAS_SCHAEDLICHE_noWikiID","95","1","0","0.15","No Review, Catalogue","0"
"534","0.0560723413501725","1","1","UNSUEHNBAR_noWikiID","96","1","2","0.235","Review & Catalogue","1"
"327","0.0560723413501725","0","0","ERINNERUNGEN_VON_LUDOLF_URSLEU_noWikiID","97","0","5","0.9722486580626915","No Review & No Catalogue","0"
"183","0.0255818179471078","0","0","DER_TROTZKOPF_Q1197625","98","0","3","0.8057670505250425","No Review & No Catalogue","0"
"452","0.354934606197489","1","2","MICHAEL_KOHLHAAS_Q279676","99","1","5","0.7434979343667043","Review & Catalogue","1"
